DATE,FISCAL_YEAR,PRODUCT_CODE,VARIANT,PRODUCT,FORECAST_QUANTITY,gross_price,GROSS_PRICE_TOTAL
2020-09-01,2021,A6018110104,"Plus 1","AQ Home Allin1",1,749.0987,749.10
2020-09-01,2021,A6018110105,"Plus 2","AQ Home Allin1",1,766.6472,766.65
2020-09-01,2021,A6018110106,"Plus 3","AQ Home Allin1",3,787.5874,2362.76
2020-09-01,2021,A6019110107,"Premium 1","AQ Home Allin1",1,785.9918,785.99
2020-09-01,2021,A6019110108,"Premium 2","AQ Home Allin1",3,796.6606,2389.98
2020-09-01,2021,A6119110201,"Standard 1","AQ HOME Allin1 Gen 2",2,824.0889,1648.18
2020-09-01,2021,A6119110202,"Standard 2","AQ HOME Allin1 Gen 2",3,790.1040,2370.31
2020-09-01,2021,A6119110203,"Standard 3","AQ HOME Allin1 Gen 2",1,769.5635,769.56
2020-09-01,2021,A6119110204,"Plus 1","AQ HOME Allin1 Gen 2",1,807.2638,807.26
2020-09-01,2021,A6120110205,"Plus 2","AQ HOME Allin1 Gen 2",2,834.9812,1669.96
2020-09-01,2021,A6120110206,"Plus 3","AQ HOME Allin1 Gen 2",6,810.6034,4863.62
2020-09-01,2021,A6218160101,Standard,"AQ Digit SSD",472,13.5941,6416.42
2020-09-01,2021,A6218160102,Plus,"AQ Digit SSD",815,15.2481,12427.20
2020-09-01,2021,A6219160103,Premium,"AQ Digit SSD",559,16.3003,9111.87
2020-09-01,2021,A6319160201,Standard,"AQ Neuer SSD",1011,17.3590,17549.95
2020-09-01,2021,A6319160202,Plus,"AQ Neuer SSD",1066,18.5733,19799.14
2020-09-01,2021,A6319160203,Premium,"AQ Neuer SSD",622,19.3433,12031.53
2020-09-01,2021,A6419160301,Standard,"AQ Clx1",1020,17.8043,18160.39
2020-09-01,2021,A6419160302,Plus,"AQ Clx1",1080,19.6723,21246.08
2020-09-01,2021,A6419160303,Premium,"AQ Clx1",993,19.3342,19198.86
2020-09-01,2021,A6519160401,Standard,"AQ Clx2",795,20.2889,16129.68
2020-09-01,2021,A6520160402,Plus,"AQ Clx2",415,20.1650,8368.48
2020-09-01,2021,A6520160403,Premium,"AQ Clx2",333,21.2830,7087.24
2020-09-01,2021,A6620160501,Standard,"AQ Clx3",1379,22.8530,31514.29
2020-09-01,2021,A6720160103,Premium,"AQ Pen Drive 2 IN 1",237,4.4411,1052.54
2020-09-01,2021,A6818160201,Standard,"AQ Pen Drive DRC",1004,2.9990,3011.00
2020-09-01,2021,A6818160202,Plus,"AQ Pen Drive DRC",1029,3.8531,3964.84
2020-09-01,2021,A6819160203,Premium,"AQ Pen Drive DRC",1180,5.0984,6016.11
2020-09-01,2021,A7118160101,Standard,"AQ Wi Power Dx1",304,29.6712,9020.04
2020-09-01,2021,A7119160102,Plus,"AQ Wi Power Dx1",421,29.9264,12599.01
2020-09-01,2021,A7119160103,Premium,"AQ Wi Power Dx1",654,28.7736,18817.93
2020-09-01,2021,A7219160201,Standard,"AQ Wi Power Dx2",113,32.9575,3724.20
2020-09-01,2021,A7220160202,Plus,"AQ Wi Power Dx2",303,35.2053,10667.21
2020-09-01,2021,A7220160203,Premium,"AQ Wi Power Dx2",688,37.4784,25785.14
2020-09-01,2021,A7321160301,Standard,"AQ Wi Power Dx3",540,40.7954,22029.52
2020-09-01,2021,A7321160302,Plus,"AQ Wi Power Dx3",749,43.9446,32914.51
2020-09-01,2021,A7321160303,Premium,"AQ Wi Power Dx3",258,42.8483,11054.86
2020-10-01,2021,A0118150101,Standard,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",60,19.0573,1143.44
2020-10-01,2021,A0118150102,Plus,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",145,21.4565,3111.19
2020-10-01,2021,A0118150103,Premium,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",154,21.7795,3354.04
2020-10-01,2021,A0118150104,"Premium Plus","AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",163,22.9729,3744.58
2020-10-01,2021,A0219150201,Standard,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",45,23.6987,1066.44
2020-10-01,2021,A0219150202,Plus,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",124,24.7312,3066.67
2020-10-01,2021,A0220150203,Premium,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",266,23.6154,6281.70
2020-10-01,2021,A0320150301,Standard,"AQ Zion Saga",129,23.7223,3060.18
2020-10-01,2021,A0321150302,Plus,"AQ Zion Saga",77,27.1027,2086.91
2020-10-01,2021,A0321150303,Premium,"AQ Zion Saga",248,28.0059,6945.46
2020-10-01,2021,A0418150103,"Standard 3","AQ Mforce Gen X",243,19.5235,4744.21
2020-10-01,2021,A0418150104,"Plus 1","AQ Mforce Gen X",50,19.9239,996.20
2020-10-01,2021,A0418150105,"Plus 2","AQ Mforce Gen X",112,20.0766,2248.58
2020-10-01,2021,A0418150106,"Plus 3","AQ Mforce Gen X",99,19.9365,1973.71
2020-10-01,2021,A0519150201,"Standard 1","AQ Mforce Gen Y",198,22.3984,4434.88
2020-10-01,2021,A0519150202,"Standard 2","AQ Mforce Gen Y",152,24.9298,3789.33
2020-10-01,2021,A0519150203,"Standard 3","AQ Mforce Gen Y",127,26.5871,3376.56
2020-10-01,2021,A0519150204,"Plus 1","AQ Mforce Gen Y",215,26.1081,5613.24
2020-10-01,2021,A0519150205,"Plus 2","AQ Mforce Gen Y",31,29.7008,920.72
2020-10-01,2021,A0519150206,"Plus 3","AQ Mforce Gen Y",173,31.2439,5405.19
2020-10-01,2021,A0519150207,"Premium 1","AQ Mforce Gen Y",114,32.4427,3698.47
2020-10-01,2021,A0519150208,"Premium 2","AQ Mforce Gen Y",161,30.5816,4923.64
2020-10-01,2021,A0619150301,"Standard 1","AQ Mforce Gen Z",188,30.4696,5728.28
2020-10-01,2021,A0619150302,"Standard 2","AQ Mforce Gen Z",37,34.0973,1261.60
2020-10-01,2021,A0620150303,"Standard 3","AQ Mforce Gen Z",130,34.2412,4451.36
2020-10-01,2021,A0620150304,"Plus 1","AQ Mforce Gen Z",227,37.5826,8531.25
2020-10-01,2021,A0620150305,"Plus 2","AQ Mforce Gen Z",218,36.5679,7971.80
2020-10-01,2021,A0620150306,"Plus 3","AQ Mforce Gen Z",32,37.5278,1200.89
2020-10-01,2021,A0621150307,"Premium 1","AQ Mforce Gen Z",101,36.2434,3660.58
2020-10-01,2021,A0621150308,"Premium 2","AQ Mforce Gen Z",171,39.3990,6737.23
2020-10-01,2021,A0721150401,Standard,"AQ GT 21",65,39.3377,2556.95
2020-10-01,2021,A0721150402,"Plus 1","AQ GT 21",199,39.1465,7790.15
2020-10-01,2021,A0721150403,"Plus 2","AQ GT 21",145,39.2990,5698.36
2020-10-01,2021,A0721150404,Premium,"AQ GT 21",60,39.1215,2347.29
2020-10-01,2021,A0821150501,Standard,"AQ Marquee P3",93,40.5013,3766.62
2020-10-01,2021,A0821150502,"Plus 1","AQ Marquee P3",173,43.2966,7490.31
2020-10-01,2021,A0821150503,"Plus 2","AQ Marquee P3",194,42.3841,8222.52
2020-10-01,2021,A0821150504,Premium,"AQ Marquee P3",246,44.7044,10997.28
2020-10-01,2021,A0921150601,Standard,"AQ Marquee P4",56,45.0813,2524.55
2020-10-01,2021,A1018150101,Standard,"AQ 5000 Series Electron 9 5900X Desktop Processor",91,111.1036,10110.43
2020-10-01,2021,A1018150102,Plus,"AQ 5000 Series Electron 9 5900X Desktop Processor",244,123.4797,30129.05
2020-10-01,2021,A1018150103,Premium,"AQ 5000 Series Electron 9 5900X Desktop Processor",123,123.9315,15243.57
2020-10-01,2021,A1118150201,Standard,"AQ 5000 Series Electron 8 5900X Desktop Processor",356,124.2640,44237.98
2020-10-01,2021,A1118150202,Plus,"AQ 5000 Series Electron 8 5900X Desktop Processor",365,129.5836,47298.01
2020-10-01,2021,A1119150203,Premium,"AQ 5000 Series Electron 8 5900X Desktop Processor",62,139.8962,8673.56
2020-10-01,2021,A1219150301,Standard,"AQ 5000 Series Ultron 8 5900X Desktop Processor",99,135.6822,13432.54
2020-10-01,2021,A1219150302,Plus,"AQ 5000 Series Ultron 8 5900X Desktop Processor",96,145.1474,13934.15
2020-10-01,2021,A1219150303,Premium,"AQ 5000 Series Ultron 8 5900X Desktop Processor",290,142.9402,41452.66
2020-10-01,2021,A1319150401,Standard,"AQ Electron 5 3600 Desktop Processor",302,149.1034,45029.23
2020-10-01,2021,A1320150402,Plus,"AQ Electron 5 3600 Desktop Processor",114,150.2450,17127.93
2020-10-01,2021,A1320150403,Premium,"AQ Electron 5 3600 Desktop Processor",115,160.6912,18479.49
2020-10-01,2021,A1420150501,Standard,"AQ Electron 4 3600 Desktop Processor",312,160.5082,50078.56
2020-10-01,2021,A1420150502,Plus,"AQ Electron 4 3600 Desktop Processor",146,169.4999,24746.99
2020-10-01,2021,A1421150503,Premium,"AQ Electron 4 3600 Desktop Processor",257,176.4389,45344.80
2020-10-01,2021,A1521150601,Standard,"AQ Electron 3 3600 Desktop Processor",274,186.2917,51043.93
2020-10-01,2021,A1521150602,Plus,"AQ Electron 3 3600 Desktop Processor",160,185.4599,29673.58
2020-10-01,2021,A1618150101,Standard,"AQ MB Elite",95,19.6485,1866.61
2020-10-01,2021,A1618150102,"Plus 1","AQ MB Elite",52,20.4629,1064.07
2020-10-01,2021,A1618150103,"Plus 2","AQ MB Elite",76,21.2017,1611.33
2020-10-01,2021,A1618150104,Premium,"AQ MB Elite",93,21.4489,1994.75
2020-10-01,2021,A1718150201,Standard,"AQ MB Crossx",85,21.8879,1860.47
2020-10-01,2021,A1718150202,"Plus 1","AQ MB Crossx",52,22.8957,1190.58
2020-10-01,2021,A1718150203,"Plus 2","AQ MB Crossx",57,27.3445,1558.64
2020-10-01,2021,A1718150204,Premium,"AQ MB Crossx",176,28.3991,4998.24
2020-10-01,2021,A1819150301,Standard,"AQ MB Crossx 2",122,28.8615,3521.10
2020-10-01,2021,A1819150302,"Plus 1","AQ MB Crossx 2",61,31.9525,1949.10
2020-10-01,2021,A1819150303,"Plus 2","AQ MB Crossx 2",43,32.1924,1384.27
2020-10-01,2021,A1819150304,Premium,"AQ MB Crossx 2",85,32.2612,2742.20
2020-10-01,2021,A1919150401,Standard,"AQ MB Lito",131,33.7609,4422.68
2020-10-01,2021,A1919150402,"Plus 1","AQ MB Lito",125,35.0256,4378.20
2020-10-01,2021,A1919150403,"Plus 2","AQ MB Lito",51,35.8350,1827.59
2020-10-01,2021,A1920150404,Premium,"AQ MB Lito",129,38.9780,5028.16
2020-10-01,2021,A2020150501,Standard,"AQ MB Lito 2",91,41.3696,3764.63
2020-10-01,2021,A2020150502,"Plus 1","AQ MB Lito 2",118,39.3932,4648.40
2020-10-01,2021,A2021150503,"Plus 2","AQ MB Lito 2",97,45.4377,4407.46
2020-10-01,2021,A2118150101,"Standard 1","AQ Master wired x1 Ms",650,2.9434,1913.21
2020-10-01,2021,A2118150102,"Standard 2","AQ Master wired x1 Ms",536,3.9998,2143.89
2020-10-01,2021,A2118150103,"Plus 1","AQ Master wired x1 Ms",459,4.5295,2079.04
2020-10-01,2021,A2118150104,"Plus 2","AQ Master wired x1 Ms",1761,5.0459,8885.83
2020-10-01,2021,A2118150105,"Premium 1","AQ Master wired x1 Ms",174,4.6904,816.13
2020-10-01,2021,A2118150106,"Premium 2","AQ Master wired x1 Ms",1231,5.2542,6467.92
2020-10-01,2021,A2218150201,"Standard 1","AQ Master wireless x1 Ms",1021,5.4383,5552.50
2020-10-01,2021,A2218150202,"Standard 2","AQ Master wireless x1 Ms",502,6.4054,3215.51
2020-10-01,2021,A2219150203,"Plus 1","AQ Master wireless x1 Ms",301,6.7301,2025.76
2020-10-01,2021,A2219150204,"Plus 2","AQ Master wireless x1 Ms",201,7.3526,1477.87
2020-10-01,2021,A2219150205,"Premium 1","AQ Master wireless x1 Ms",1160,7.9813,9258.31
2020-10-01,2021,A2219150206,"Premium 2","AQ Master wireless x1 Ms",1220,8.3193,10149.55
2020-10-01,2021,A2319150301,"Standard 1","AQ Gamers Ms",816,8.8044,7184.39
2020-10-01,2021,A2319150302,"Standard 2","AQ Gamers Ms",573,8.9901,5151.33
2020-10-01,2021,A2319150303,"Plus 1","AQ Gamers Ms",1404,9.3977,13194.37
2020-10-01,2021,A2319150304,"Plus 2","AQ Gamers Ms",977,10.4573,10216.78
2020-10-01,2021,A2319150305,"Premium 1","AQ Gamers Ms",160,10.4370,1669.92
2020-10-01,2021,A2319150306,"Premium 2","AQ Gamers Ms",1138,10.8659,12365.39
2020-10-01,2021,A2419150401,"Standard 1","AQ Lite Ms",1347,11.4829,15467.47
2020-10-01,2021,A2419150402,"Standard 2","AQ Lite Ms",817,11.2819,9217.31
2020-10-01,2021,A2419150403,"Plus 1","AQ Lite Ms",1365,10.8925,14868.26
2020-10-01,2021,A2419150404,"Plus 2","AQ Lite Ms",968,11.6332,11260.94
2020-10-01,2021,A2419150405,"Premium 1","AQ Lite Ms",517,12.7423,6587.77
2020-10-01,2021,A2420150406,"Premium 2","AQ Lite Ms",1561,12.2979,19197.02
2020-10-01,2021,A2520150501,"Standard 1","AQ Maxima Ms",563,12.0689,6794.79
2020-10-01,2021,A2520150502,"Standard 2","AQ Maxima Ms",1019,14.5267,14802.71
2020-10-01,2021,A2520150503,"Plus 1","AQ Maxima Ms",727,14.1682,10300.28
2020-10-01,2021,A2520150504,"Plus 2","AQ Maxima Ms",184,14.2800,2627.52
2020-10-01,2021,A2520150505,"Premium 1","AQ Maxima Ms",546,15.1762,8286.21
2020-10-01,2021,A2520150506,"Premium 2","AQ Maxima Ms",656,14.5677,9556.41
2020-10-01,2021,A2620150601,"Standard 1","AQ Qwerty Ms",976,14.9013,14543.67
2020-10-01,2021,A2620150602,"Standard 2","AQ Qwerty Ms",851,15.8102,13454.48
2020-10-01,2021,A2620150603,"Plus 1","AQ Qwerty Ms",987,15.9792,15771.47
2020-10-01,2021,A2620150604,"Plus 2","AQ Qwerty Ms",644,16.5491,10657.62
2020-10-01,2021,A2620150605,"Premium 1","AQ Qwerty Ms",1391,16.5882,23074.19
2020-10-01,2021,A2620150606,"Premium 2","AQ Qwerty Ms",269,16.7850,4515.17
2020-10-01,2021,A2720150701,"Standard 1","AQ Trigger Ms",1585,17.0917,27090.34
2020-10-01,2021,A2721150702,"Standard 2","AQ Trigger Ms",1330,17.2368,22924.94
2020-10-01,2021,A2721150703,"Plus 1","AQ Trigger Ms",159,16.9353,2692.71
2020-10-01,2021,A2721150704,"Plus 2","AQ Trigger Ms",410,19.5860,8030.26
2020-10-01,2021,A2721150705,"Premium 1","AQ Trigger Ms",227,19.4042,4404.75
2020-10-01,2021,A2721150706,"Premium 2","AQ Trigger Ms",1197,20.0537,24004.28
2020-10-01,2021,A2821150801,"Standard 1","AQ Lumina Ms",1219,21.7118,26466.68
2020-10-01,2021,A2918150101,"Standard 1","AQ Master wired x1",775,6.8991,5346.80
2020-10-01,2021,A2918150102,"Standard 2","AQ Master wired x1",246,7.5979,1869.08
2020-10-01,2021,A2918150103,"Plus 1","AQ Master wired x1",516,7.7693,4008.96
2020-10-01,2021,A2918150104,"Plus 2","AQ Master wired x1",908,8.9514,8127.87
2020-10-01,2021,A2918150105,"Premium 1","AQ Master wired x1",446,9.4650,4221.39
2020-10-01,2021,A2918150106,"Premium 2","AQ Master wired x1",697,10.4188,7261.90
2020-10-01,2021,A3018150201,"Standard 1","AQ Master wireless x1",437,10.7955,4717.63
2020-10-01,2021,A3018150202,"Standard 2","AQ Master wireless x1",320,11.0524,3536.77
2020-10-01,2021,A3018150203,"Plus 1","AQ Master wireless x1",106,12.3739,1311.63
2020-10-01,2021,A3019150204,"Plus 2","AQ Master wireless x1",509,11.6011,5904.96
2020-10-01,2021,A3019150205,"Premium 1","AQ Master wireless x1",475,12.0509,5724.18
2020-10-01,2021,A3019150206,"Premium 2","AQ Master wireless x1",640,13.0018,8321.15
2020-10-01,2021,A3119150301,"Standard 1","AQ Gamers ",318,13.5061,4294.94
2020-10-01,2021,A3119150302,"Standard 2","AQ Gamers ",152,15.3071,2326.68
2020-10-01,2021,A3119150303,"Plus 1","AQ Gamers ",625,16.2407,10150.44
2020-10-01,2021,A3120150304,"Plus 2","AQ Gamers ",683,16.3792,11186.99
2020-10-01,2021,A3120150305,"Premium 1","AQ Gamers ",662,16.3218,10805.03
2020-10-01,2021,A3120150306,"Premium 2","AQ Gamers ",233,19.3003,4496.97
2020-10-01,2021,A3220150401,"Standard 1","AQ Lite",301,18.4943,5566.78
2020-10-01,2021,A3220150402,"Standard 2","AQ Lite",526,18.7947,9886.01
2020-10-01,2021,A3220150403,"Plus 1","AQ Lite",188,18.5844,3493.87
2020-10-01,2021,A3220150404,"Plus 2","AQ Lite",616,18.4219,11347.89
2020-10-01,2021,A3220150405,"Premium 1","AQ Lite",451,18.9415,8542.62
2020-10-01,2021,A3220150406,"Premium 2","AQ Lite",606,20.0066,12124.00
2020-10-01,2021,A3320150501,"Standard 1","AQ Maxima",519,20.3908,10582.83
2020-10-01,2021,A3320150502,"Standard 2","AQ Maxima",123,21.6988,2668.95
2020-10-01,2021,A3320150503,"Plus 1","AQ Maxima",208,20.8733,4341.65
2020-10-01,2021,A3320150504,"Plus 2","AQ Maxima",462,22.1341,10225.95
2020-10-01,2021,A3320150505,"Premium 1","AQ Maxima",165,23.0844,3808.93
2020-10-01,2021,A3320150506,"Premium 2","AQ Maxima",488,23.7678,11598.69
2020-10-01,2021,A3420150601,"Standard 1","AQ Qwerty",648,24.5690,15920.71
2020-10-01,2021,A3420150602,"Standard 2","AQ Qwerty",132,23.9726,3164.38
2020-10-01,2021,A3421150603,"Plus 1","AQ Qwerty",757,26.9507,20401.68
2020-10-01,2021,A3421150604,"Plus 2","AQ Qwerty",413,27.4152,11322.48
2020-10-01,2021,A3421150605,"Premium 1","AQ Qwerty",442,29.8692,13202.19
2020-10-01,2021,A3421150606,"Premium 2","AQ Qwerty",559,29.6709,16586.03
2020-10-01,2021,A3521150701,"Standard 1","AQ Trigger",729,29.3872,21423.27
2020-10-01,2021,A3521150702,"Standard 2","AQ Trigger",587,30.3414,17810.40
2020-10-01,2021,A3521150703,"Plus 1","AQ Trigger",165,31.7665,5241.47
2020-10-01,2021,A3521150704,"Plus 2","AQ Trigger",351,33.6246,11802.23
2020-10-01,2021,A3521150705,"Premium 1","AQ Trigger",104,34.5114,3589.19
2020-10-01,2021,A3718150101,Standard,"AQ LION x1",121,16.5127,1998.04
2020-10-01,2021,A3718150102,"Plus 1 ","AQ LION x1",42,16.1015,676.26
2020-10-01,2021,A3718150103,"Plus 2","AQ LION x1",134,17.5697,2354.34
2020-10-01,2021,A3718150105,Premium,"AQ LION x1",142,18.0312,2560.43
2020-10-01,2021,A3818150201,Standard,"AQ LION x2",84,17.2648,1450.24
2020-10-01,2021,A3818150202,"Plus 1 ","AQ LION x2",107,17.5197,1874.61
2020-10-01,2021,A3819150203,"Plus 2","AQ LION x2",20,18.4533,369.07
2020-10-01,2021,A3819150204,"Plus 3","AQ LION x2",139,21.1942,2945.99
2020-10-01,2021,A3819150205,Premium,"AQ LION x2",29,21.6066,626.59
2020-10-01,2021,A3920150301,Standard,"AQ LION x3",16,22.1454,354.33
2020-10-01,2021,A3920150302,"Plus 1 ","AQ LION x3",133,23.1520,3079.22
2020-10-01,2021,A3920150303,"Plus 2","AQ LION x3",109,25.4670,2775.90
2020-10-01,2021,A3920150304,"Plus 3","AQ LION x3",114,25.0442,2855.04
2020-10-01,2021,A3920150305,Premium,"AQ LION x3",41,27.4546,1125.64
2020-10-01,2021,A4020150401,Standard,"AQ Mx NB",120,26.9302,3231.62
2020-10-01,2021,A4020150402,"Plus 1 ","AQ Mx NB",35,28.4500,995.75
2020-10-01,2021,A4021150403,"Plus 2","AQ Mx NB",66,29.9423,1976.19
2020-10-01,2021,A4021150404,"Plus 3","AQ Mx NB",52,28.5800,1486.16
2020-10-01,2021,A4021150405,Premium,"AQ Mx NB",41,31.7029,1299.82
2020-10-01,2021,A4118110105,"Plus Blue","AQ Aspiron",21,182.8932,3840.76
2020-10-01,2021,A4118110106,"Plus Red","AQ Aspiron",21,187.7533,3942.82
2020-10-01,2021,A4118110107,"Premium Black","AQ Aspiron",43,195.7721,8418.20
2020-10-01,2021,A4218110201,"Standard Grey","AQ Digit",14,200.2732,2803.82
2020-10-01,2021,A4218110202,"Standard Blue","AQ Digit",33,215.9341,7125.83
2020-10-01,2021,A4218110203,"Standard Red","AQ Digit",18,236.8486,4263.27
2020-10-01,2021,A4218110204,"Plus Grey","AQ Digit",21,232.1038,4874.18
2020-10-01,2021,A4218110205,"Plus Blue","AQ Digit",20,240.1403,4802.81
2020-10-01,2021,A4218110206,"Plus Red","AQ Digit",27,237.0183,6399.49
2020-10-01,2021,A4218110207,"Premium Black","AQ Digit",46,249.1303,11459.99
2020-10-01,2021,A4218110208,"Premium Misty Green","AQ Digit",32,243.0414,7777.32
2020-10-01,2021,A4318110301,"Standard Grey","AQ Velocity",26,264.7000,6882.20
2020-10-01,2021,A4319110302,"Standard Blue","AQ Velocity",31,267.2091,8283.48
2020-10-01,2021,A4319110303,"Standard Red","AQ Velocity",28,261.2305,7314.45
2020-10-01,2021,A4319110304,"Plus Grey","AQ Velocity",12,267.0636,3204.76
2020-10-01,2021,A4319110305,"Plus Blue","AQ Velocity",32,277.8079,8889.85
2020-10-01,2021,A4319110306,"Plus Red","AQ Velocity",39,275.8194,10756.96
2020-10-01,2021,A4419110401,"Standard Grey","AQ Elite",40,271.3471,10853.88
2020-10-01,2021,A4419110402,"Standard Blue","AQ Elite",19,281.9504,5357.06
2020-10-01,2021,A4419110403,"Standard Red","AQ Elite",36,288.0503,10369.81
2020-10-01,2021,A4419110404,"Plus Grey","AQ Elite",14,286.8973,4016.56
2020-10-01,2021,A4419110405,"Plus Blue","AQ Elite",31,291.2071,9027.42
2020-10-01,2021,A4419110406,"Plus Red","AQ Elite",36,287.5666,10352.40
2020-10-01,2021,A4419110407,"Premium Black","AQ Elite",22,287.4934,6324.85
2020-10-01,2021,A4419110408,"Premium Misty Green","AQ Elite",20,297.0277,5940.55
2020-10-01,2021,A4519110501,"Standard Grey","AQ Gen X",18,311.8396,5613.11
2020-10-01,2021,A4519110502,"Standard Blue","AQ Gen X",32,300.3378,9610.81
2020-10-01,2021,A4519110503,"Standard Red","AQ Gen X",20,306.9189,6138.38
2020-10-01,2021,A4520110504,"Plus Grey","AQ Gen X",21,341.7343,7176.42
2020-10-01,2021,A4520110505,"Plus Blue","AQ Gen X",36,325.2156,11707.76
2020-10-01,2021,A4520110506,"Plus Red","AQ Gen X",19,325.2561,6179.87
2020-10-01,2021,A4520110507,"Premium Black","AQ Gen X",31,322.9426,10011.22
2020-10-01,2021,A4520110508,"Premium Misty Green","AQ Gen X",39,327.0930,12756.63
2020-10-01,2021,A4620110601,"Standard Grey","AQ Gen Y",14,347.2474,4861.46
2020-10-01,2021,A4620110602,"Standard Blue","AQ Gen Y",37,346.6886,12827.48
2020-10-01,2021,A4620110603,"Standard Red","AQ Gen Y",21,366.0459,7686.96
2020-10-01,2021,A4620110604,"Plus Grey","AQ Gen Y",20,353.0982,7061.96
2020-10-01,2021,A4620110605,"Plus Blue","AQ Gen Y",20,349.2525,6985.05
2020-10-01,2021,A4620110606,"Plus Red","AQ Gen Y",23,348.5375,8016.36
2020-10-01,2021,A4620110607,"Premium Black","AQ Gen Y",25,347.8030,8695.08
2020-10-01,2021,A4620110608,"Premium Misty Green","AQ Gen Y",38,363.0630,13796.39
2020-10-01,2021,A4720110701,"Standard Grey","AQ GEN Z",24,367.7335,8825.60
2020-10-01,2021,A4720110702,"Standard Blue","AQ GEN Z",39,371.4027,14484.71
2020-10-01,2021,A4721110703,"Standard Red","AQ GEN Z",13,361.6496,4701.44
2020-10-01,2021,A4721110704,"Plus Grey","AQ GEN Z",28,380.2153,10646.03
2020-10-01,2021,A4721110705,"Plus Blue","AQ GEN Z",36,377.4069,13586.65
2020-10-01,2021,A4918110101,"Standard Grey","AQ BZ 101",43,419.1936,18025.32
2020-10-01,2021,A4918110102,"Standard Blue","AQ BZ 101",24,451.4881,10835.71
2020-10-01,2021,A4918110103,"Premium Black","AQ BZ 101",23,428.1451,9847.34
2020-10-01,2021,A4918110104,"Premium Misty Green","AQ BZ 101",37,460.2805,17030.38
2020-10-01,2021,A5018110201,"Standard Grey","AQ BZ Compact",31,451.7049,14002.85
2020-10-01,2021,A5018110202,"Standard Blue","AQ BZ Compact",17,462.5568,7863.47
2020-10-01,2021,A5018110203,"Standard Red","AQ BZ Compact",12,452.1420,5425.70
2020-10-01,2021,A5018110204,"Plus Grey","AQ BZ Compact",17,447.7337,7611.47
2020-10-01,2021,A5018110205,"Plus Blue","AQ BZ Compact",43,486.1763,20905.58
2020-10-01,2021,A5018110206,"Plus Red","AQ BZ Compact",17,475.5544,8084.42
2020-10-01,2021,A5018110207,"Premium Black","AQ BZ Compact",30,475.1904,14255.71
2020-10-01,2021,A5019110208,"Premium Misty Green","AQ BZ Compact",9,467.3047,4205.74
2020-10-01,2021,A5119110301,"Standard Grey","AQ BZ Gen Y",29,479.0441,13892.28
2020-10-01,2021,A5119110302,"Standard Blue","AQ BZ Gen Y",31,474.3132,14703.71
2020-10-01,2021,A5119110303,"Standard Red","AQ BZ Gen Y",34,474.3154,16126.72
2020-10-01,2021,A5119110305,"Plus Blue","AQ BZ Gen Y",33,483.3813,15951.58
2020-10-01,2021,A5119110306,"Plus Red","AQ BZ Gen Y",17,486.4857,8270.26
2020-10-01,2021,A5119110307,"Premium Black","AQ BZ Gen Y",20,516.4580,10329.16
2020-10-01,2021,A5119110308,"Premium Misty Green","AQ BZ Gen Y",36,512.5811,18452.92
2020-10-01,2021,A5219110401,"Standard Grey","AQ BZ Gen Z",32,506.9644,16222.86
2020-10-01,2021,A5219110402,"Standard Blue","AQ BZ Gen Z",25,490.1582,12253.96
2020-10-01,2021,A5219110403,"Standard Red","AQ BZ Gen Z",29,525.8042,15248.32
2020-10-01,2021,A5219110405,"Plus Blue","AQ BZ Gen Z",18,521.2603,9382.69
